Watering_Amount_ml,Room_Temperature_C,Soil_Moisture_%,Height_cm,Humidity_%,Fertilizer_Amount_ml,Leaf_Count,New_Growth_Count,Watering_Frequency_days,Pest_Presence_Aphids,Fertilizer_Type_Chemical,Fertilizer_Type_Organic,Pest_Severity_Low,Health_Notes_New bud,Pest_Severity_Moderate,Sunlight_Exposure_Filtered sunlight through curtain,Sunlight_Exposure_3h direct morning sun,Soil_Type_Loamy,Pest_Severity_High,Pest_Presence_Fungus gnats,Sunlight_Exposure_Indirect light all day,Pest_Presence_Spider mites,Fertilizer_Type_Liquid feed,Soil_Type_Clay,Fertilizer_Type_Compost,Health_Score,Cluster
-0.790342576040818,-0.8867010208776684,-1.6432897465960832,-1.4842593893426883,-1.6437368517042643,0.5351956843365053,0.1272774945166773,0.5246662385192378,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5
-0.4040075518912118,-0.8867010208776684,0.2931444047140699,0.1849858278223204,1.0091777457361812,0.6767684681005313,0.2845488910950959,1.5871533174878003,-0.7964168411867936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,5
1.149381191043663,1.1828069622074855,-0.918819627049977,-1.1047071572376013,0.0538535772278342,-0.3850274101296633,1.621355762011654,0.5246662385192378,-0.2298601452205786,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
0.4491489597725018,0.5037496552576691,-0.1943495075038705,1.9258261688727851,0.4524780504183678,0.3582297046314729,-0.9736222815322528,-0.1836584807931373,-0.7964168411867936,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,6
1.2942568250997657,0.6007578419647859,0.8957410462056914,-0.0239150131037352,-1.4444246151089974,-0.8451389573627477,1.621355762011654,-0.8919832001055125,1.4698099426780662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
1.5035216298474687,0.0510447839577923,0.5775158535078688,-0.0445108706598253,-1.623118344470271,-0.3850274101296633,1.6999914603008637,-0.8919832001055125,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
-1.7481314900783833,-0.628012522992024,1.1394880023146614,0.3772138316791606,1.5521317695646666,-1.0221049370677802,0.9922701756979796,0.8788285981754254,1.4698099426780662,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3
0.9240190936230596,0.1480529706649079,-0.5802821880097404,0.3595602394882263,-1.5543899870236275,1.3846323869206612,1.1495415722763984,-0.8919832001055125,0.3366965507456363,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1
-0.2993751495173601,-1.6951025767703063,1.2884444754923656,0.5076542628677309,-0.5853201470259516,0.5351956843365053,-0.9736222815322528,-1.2461455597617,-0.2298601452205786,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
-0.5166886006015137,0.3097332818434355,1.3493812145196082,-0.090606361380598,1.3047096827567488,-0.1372750385426179,0.4418202876735145,0.8788285981754254,0.9032532467118513,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3
0.5537813621463535,-0.0459634027493244,0.9837607803561528,-0.1298365662493408,-1.3138407359603743,-0.9159253492447608,-1.4454364712675087,-0.5378208404493249,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0
0.8113380449127576,-0.8543649586419625,-0.512574700201693,0.1182944795454576,0.1706917848871287,0.9599140356285832,-0.6590794883754157,1.5871533174878003,-1.3629735371530085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,5
1.3023054714362154,1.1504708999717796,-1.3521475490214798,0.9715514354406154,1.1122702819061467,-1.446823288359858,-1.0522579798214622,0.5246662385192378,0.3366965507456363,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2
-0.6535155883211659,-0.0459634027493244,-1.1761080807205566,-0.1955471594044853,-0.81899656234454,0.4998024883954988,-0.2659009969293692,0.1705038788630502,0.3366965507456363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5
0.7228029352118063,-0.0459634027493244,-1.0000686124196336,1.8767884127868568,-1.1420198423437655,0.5351956843365053,1.4640843654332356,-1.6003079194178875,-0.2298601452205786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1
0.3525652037351003,0.956454526557546,1.4103179535468506,0.410559505817592,1.3459466972247356,1.7739575422717324,0.5990916842519332,-0.5378208404493249,0.3366965507456363,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6
0.4411003134360517,-0.8220288964062576,0.367622641302922,-1.169436995271027,-0.1729500023460896,1.1368800153336156,-0.5018080917969971,0.1705038788630502,1.4698099426780662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1
-1.1847262465268744,0.4067414685505523,-1.5620407612264264,-0.1268943008841853,0.9954320742468522,0.1812637249264404,-0.9736222815322528,-0.5378208404493249,-0.7964168411867936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,5
-0.7581479906950175,-0.3046519006349689,0.929594790109715,0.963705394466867,1.648351469989967,-0.6681729776577152,1.4640843654332356,-1.2461455597617,-1.3629735371530085,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
-1.2974072952371762,0.4714135930219632,0.9431362876713242,0.999993333970454,0.7067729729709497,0.8537344478055637,0.6777273825411425,-0.5378208404493249,1.4698099426780662,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,3
-1.6434990877045317,2.864282198464171,0.3947056364261408,-0.0317610540774836,-0.9495804414931632,0.7121616640415378,-0.3445366952185785,-0.1836584807931373,0.9032532467118513,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4
1.7530296662774227,0.6654299664361968,-1.622977500253669,0.0790642746767148,-0.4684819393666576,0.6059820762185183,1.5427200637224447,1.232990957831613,-0.2298601452205786,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
-0.6132723566389152,-0.3693240251063797,1.5728159242861646,0.9391865164239026,0.4524780504183678,-0.9867117411267736,-0.4231723935077878,0.1705038788630502,0.3366965507456363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,3
0.2881760330434992,1.2798151489146012,1.538962180382141,0.2536386863426207,-0.8877249197911836,-1.1990709167728126,-0.1872652986401599,-0.1836584807931373,1.4698099426780662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3
-0.5649804786202144,0.6007578419647859,-0.4719502075168646,-0.6663096178293998,-1.0458001419184644,-0.6327797817167088,-1.4454364712675087,-0.5378208404493249,0.3366965507456363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4,4
-1.0720451978165726,-0.9190370831133732,-0.7224679124066397,-0.3191223047410251,0.9129580453108808,-1.1990709167728126,-1.2881650746890905,0.1705038788630502,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
1.8013215442961237,-0.8867010208776684,-1.270898563651823,1.2343938080611925,0.2256744708444434,-0.1018818426016114,-1.3668007729782994,1.232990957831613,1.4698099426780662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2
-0.8144885150501684,1.6355118335073624,-1.1625665831589471,-1.1586486889321228,1.2703455040334268,-0.2788478223066439,1.6999914603008637,0.1705038788630502,1.4698099426780662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
1.3505973494549164,-0.5956764607563181,-1.2031910758437756,0.4537127311732093,-0.2210598525587404,0.2874433127494599,-1.209529376399881,0.5246662385192378,-0.7964168411867936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2
1.1010893130249624,0.0187087217220863,-0.0927882757917995,-1.717679108311709,-0.0011291087294804,-0.8451389573627477,1.4640843654332356,-1.6003079194178875,1.4698099426780662,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5,1
-1.595207209685831,-0.0459634027493244,-0.6209066806945687,0.4821546297030478,1.1466344606294685,-0.8097457614217413,0.6777273825411425,0.1705038788630502,1.4698099426780662,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3
1.6242513248942207,-2.0507992613630663,-0.5667406904481308,0.8175728813307995,1.235981325310105,1.4200255828616677,1.1495415722763984,-0.1836584807931373,0.3366965507456363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2
1.57595944687552,-1.3070698299418404,-0.512574700201693,1.1255299895504312,1.428420726160708,-0.6681729776577152,-0.3445366952185785,-0.5378208404493249,0.9032532467118513,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
-1.3939910512745777,0.4067414685505523,-0.485491705078474,0.4046749750872807,-0.399753581920014,-1.2344641127138192,-0.1872652986401599,1.232990957831613,-1.3629735371530085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,5
0.8676785692679085,-0.8543649586419625,0.2051246705636085,-0.7290779456193884,1.0710332674381609,-0.8097457614217413,0.2059131928058866,-1.2461455597617,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
-0.2671805641715596,-1.0807173942919008,0.0697096949475139,0.5204040794500722,-0.5853201470259516,1.0307004275105962,-0.737715186664625,0.1705038788630502,0.9032532467118513,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,2
1.2540135934175147,1.441495460093129,-0.8511121392419296,-1.2322053230610155,0.9679407312681954,1.207666407215629,0.048641796227468,1.232990957831613,-1.3629735371530085,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
-0.2349859788257591,-0.4663322118134965,-1.3250645538982608,-1.7833897014668532,-0.6403028329832668,-1.163677720831806,0.048641796227468,-0.5378208404493249,1.4698099426780662,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
0.8274353375856579,1.2798151489146012,-1.5011040221991838,0.8165921262090812,1.3940565474373865,-1.4822164843008645,-1.759979264424346,-0.8919832001055125,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4
-0.1786454544706082,-0.0459634027493244,-0.9729856172964146,0.1379095819798293,-0.179822838090754,-0.7035661735987218,-0.0299939020617412,1.5871533174878003,-0.7964168411867936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4,5
1.0608460813427116,1.0857987755003689,0.9160532925481054,0.6635943272209838,-0.9976902917058136,1.0307004275105962,0.3631845893843052,0.1705038788630502,1.4698099426780662,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6
-1.3617964659287771,0.8917824020861351,1.505108436478117,0.9097638627723452,0.7136458087156136,-1.163677720831806,-0.5018080917969971,0.1705038788630502,0.3366965507456363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3
-0.91107227108757,-0.7250207096991409,-0.031851536764557,-1.1135339533330684,-0.8052508908552115,-0.1018818426016114,0.2059131928058866,0.8788285981754254,0.3366965507456363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,5
1.0527974350062614,-0.7573567719348457,1.2478199828075371,-0.6202141271086267,-1.0732914848971218,0.2166569208674469,1.621355762011654,0.8788285981754254,-0.2298601452205786,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,1
-0.975461441779171,2.4762494516357063,1.4238594511084603,-0.7849809875573468,-0.0561117946867956,-1.0574981330087867,0.7563630808303518,0.5246662385192378,-1.3629735371530085,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,3
-1.4503315756297286,0.4390775307862583,0.7467845730279871,-1.7137560878248346,-0.2416783597927332,-1.5530028761828776,1.1495415722763984,-1.2461455597617,-1.3629735371530085,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
-0.5649804786202144,-0.7250207096991409,1.1462587510954665,-0.7967500490179698,1.5727502767986594,1.243059603156635,-0.8163508849538343,1.232990957831613,-0.2298601452205786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,5
-0.532785893274414,1.764856082450184,0.7197015779047683,-0.4260246130083494,-1.3207135717050391,0.8183412518645572,-0.5804437900862064,-0.5378208404493249,0.9032532467118513,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4
0.7871921059034073,-0.1106355272207353,0.0020022071394666,0.1281020307626434,-0.0767303019207885,1.0660936234516027,-1.0522579798214622,1.5871533174878003,-1.3629735371530085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,6
1.6001053858848704,-0.5956764607563181,-0.7292386611874444,0.8254189223045479,0.8029926733962501,-0.5619933898346958,-1.6813435661351368,0.5246662385192378,-1.3629735371530085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
-0.8708290394053193,-0.9837092075847852,1.6134404169709926,0.6724211233164505,1.3459466972247356,1.101486819392609,0.5990916842519332,0.1705038788630502,-1.3629735371530085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0
1.3586459957913664,0.6977660286719027,-1.474021027075965,-0.1161059945452811,-1.0389273061738,-0.9867117411267736,0.1272774945166773,-1.6003079194178875,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
-0.1866941008070583,-0.1753076516921472,-1.656831244157693,-0.0984524023543464,0.4387323789290389,1.172273211274622,-0.737715186664625,1.232990957831613,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5
1.028651495996911,-1.145389518763313,0.5910573510694784,-0.5005620022589611,-1.3275864074497037,-0.9867117411267736,0.9136344774087704,-1.2461455597617,-0.7964168411867936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3,1
0.4411003134360517,-0.2723158383992629,0.3947056364261408,-0.5456767378580154,-1.5750084942576206,0.6413752721595248,-0.4231723935077878,1.232990957831613,-0.7964168411867936,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5
-1.023753319797872,-0.8220288964062576,1.2207369876843184,0.0084499059129778,0.6999001372262846,-1.4822164843008645,0.7563630808303518,-0.1836584807931373,0.3366965507456363,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3
1.640348617567121,-0.8867010208776684,-0.5735114392289355,1.6041384889490935,-0.5578288040472943,-0.7743525654807347,-0.9736222815322528,1.232990957831613,-1.3629735371530085,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
-0.8949749784146697,-1.4040780166489562,1.5660451755053597,-1.199840404044303,1.5246404265860087,-1.3406437005368386,-1.2881650746890905,1.232990957831613,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,3
-0.4040075518912118,-0.6926846474634349,0.16450017787878,-0.2328158540297909,-1.14889267808843,-1.1990709167728126,-0.2659009969293692,-1.2461455597617,-0.2298601452205786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0
1.0608460813427116,-0.8543649586419625,-1.6026652539112547,1.4815440987342725,0.211928799355115,-1.4822164843008645,-0.4231723935077878,-0.1836584807931373,-0.2298601452205786,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
-0.2752292105080097,-0.3369879628706748,0.0697096949475139,-0.4838891651897455,-0.4341177606433358,1.2784527990976415,-1.6813435661351368,-1.6003079194178875,0.3366965507456363,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4,4
